2.030000000000000012e-04,4.291146000000000349e+00,2.000000000000000000e+00,8.700000000000000051e-05,1.779999999999999898e-04,2.759999999999999867e-04,3.899999999999999929e-04,5.259999999999999919e-04,6.930000000000000396e-04,8.989999999999999511e-04,1.160000000000000007e-03,1.520000000000000084e-03,2.010000000000000068e-03
2.739999999999999855e-05,8.150392999999999333e+00,2.000000000000000000e+00,2.239999999999999899e-05,4.610000000000000247e-05,7.220000000000000669e-05,1.010000000000000020e-04,1.379999999999999933e-04,1.830000000000000029e-04,2.429999999999999977e-04,3.229999999999999907e-04,4.409999999999999858e-04,6.409999999999999682e-04
8.880000000000000360e-05,6.639747999999999983e+00,2.000000000000000000e+00,5.890000000000000189e-05,1.210000000000000002e-04,1.869999999999999917e-04,2.660000000000000146e-04,3.600000000000000227e-04,4.769999999999999934e-04,6.260000000000000373e-04,8.229999999999999469e-04,1.100000000000000066e-03,1.529999999999999893e-03
2.139999999999999840e-05,5.007982000000000156e+00,2.000000000000000000e+00,1.069999999999999920e-05,2.190000000000000039e-05,3.430000000000000025e-05,4.839999999999999739e-05,6.380000000000000580e-05,8.490000000000000368e-05,1.100000000000000039e-04,1.430000000000000064e-04,1.869999999999999917e-04,2.500000000000000052e-04
2.610000000000000083e-05,4.548173000000000243e+00,2.000000000000000000e+00,1.189999999999999957e-05,2.440000000000000017e-05,3.809999999999999775e-05,5.310000000000000321e-05,7.160000000000000565e-05,9.440000000000000420e-05,1.230000000000000082e-04,1.579999999999999916e-04,2.059999999999999928e-04,2.770000000000000110e-04
1.879999999999999957e-05,6.585240999999999900e+00,2.000000000000000000e+00,1.239999999999999986e-05,2.529999999999999833e-05,3.960000000000000033e-05,5.589999999999999673e-05,7.380000000000000492e-05,9.840000000000000656e-05,1.279999999999999942e-04,1.669999999999999935e-04,2.200000000000000078e-04,3.020000000000000223e-04
8.990000000000000324e-06,6.540170999999999957e+00,2.000000000000000000e+00,5.879999999999999607e-06,1.209999999999999935e-05,1.889999999999999862e-05,2.680000000000000090e-05,3.539999999999999988e-05,4.720000000000000210e-05,6.219999999999999401e-05,8.110000000000000618e-05,1.079999999999999960e-04,1.499999999999999869e-04
2.850000000000000157e-05,5.785135999999999612e+00,2.000000000000000000e+00,1.650000000000000127e-05,3.290000000000000010e-05,5.289999999999999835e-05,7.299999999999999903e-05,9.959999999999999507e-05,1.310000000000000129e-04,1.710000000000000094e-04,2.210000000000000050e-04,2.910000000000000260e-04,3.950000000000000061e-04
6.550000000000000646e-05,6.089452999999999783e+00,2.000000000000000000e+00,3.990000000000000084e-05,8.169999999999999366e-05,1.259999999999999998e-04,1.779999999999999898e-04,2.400000000000000061e-04,3.159999999999999832e-04,4.110000000000000155e-04,5.320000000000000293e-04,6.989999999999999686e-04,9.539999999999999869e-04
1.230000000000000082e-04,5.125123000000000317e+00,2.000000000000000000e+00,6.289999999999999747e-05,1.289999999999999914e-04,2.000000000000000096e-04,2.829999999999999942e-04,3.809999999999999910e-04,5.029999999999999749e-04,6.560000000000000076e-04,8.540000000000000499e-04,1.129999999999999928e-03,1.529999999999999893e-03
2.879999999999999870e-05,6.598004999999999676e+00,2.000000000000000000e+00,1.900000000000000105e-05,3.809999999999999775e-05,6.000000000000000152e-05,8.550000000000000471e-05,1.150000000000000035e-04,1.520000000000000084e-04,1.990000000000000124e-04,2.599999999999999772e-04,3.460000000000000076e-04,4.789999999999999879e-04
1.590000000000000023e-05,6.826588000000000100e+00,2.000000000000000000e+00,1.090000000000000067e-05,2.229999999999999994e-05,3.490000000000000128e-05,4.940000000000000136e-05,6.519999999999999917e-05,8.700000000000000051e-05,1.140000000000000063e-04,1.489999999999999897e-04,1.969999999999999909e-04,2.739999999999999923e-04
9.469999999999999794e-05,4.517773000000000039e+00,2.000000000000000000e+00,4.279999999999999679e-05,8.689999999999999808e-05,1.369999999999999961e-04,1.939999999999999993e-04,2.610000000000000015e-04,3.440000000000000132e-04,4.479999999999999933e-04,5.839999999999999922e-04,7.709999999999999840e-04,1.059999999999999961e-03
1.769999999999999926e-04,4.568455000000000155e+00,2.000000000000000000e+00,8.110000000000000618e-05,1.669999999999999935e-04,2.610000000000000015e-04,3.669999999999999760e-04,4.949999999999999973e-04,6.549999999999999833e-04,8.580000000000000387e-04,1.119999999999999902e-03,1.490000000000000005e-03,2.020000000000000094e-03
1.299999999999999886e-04,4.866328000000000209e+00,2.000000000000000000e+00,6.349999999999999850e-05,1.299999999999999886e-04,2.010000000000000068e-04,2.829999999999999942e-04,3.809999999999999910e-04,5.010000000000000347e-04,6.470000000000000057e-04,8.329999999999999731e-04,1.080000000000000014e-03,1.440000000000000091e-03
8.760000000000000154e-05,6.434712000000000209e+00,2.000000000000000000e+00,5.640000000000000211e-05,1.160000000000000007e-04,1.789999999999999870e-04,2.539999999999999940e-04,3.429999999999999889e-04,4.550000000000000008e-04,5.959999999999999586e-04,7.810000000000000102e-04,1.039999999999999909e-03,1.440000000000000091e-03
3.070000000000000083e-05,8.118850999999999374e+00,2.000000000000000000e+00,2.489999999999999877e-05,5.140000000000000254e-05,7.920000000000000065e-05,1.129999999999999955e-04,1.540000000000000028e-04,2.049999999999999956e-04,2.709999999999999735e-04,3.609999999999999928e-04,4.920000000000000328e-04,7.169999999999999724e-04
